event_id,source,source_row,equipment,component,event_type,severity,symptom,recommended_action,status,running_hours,ship_speed,lever_position,gt_shaft_torque_knm,gt_rpm,gas_generator_rpm,hp_turbine_exit_temp_c,compressor_outlet_temp_c,hp_turbine_exit_pressure_bar,compressor_outlet_pressure_bar,gt_exhaust_pressure_bar,fuel_flow_kg_s,compressor_decay,turbine_decay,text
sensor-3043-turbine,data.csv,3043,Naval Propulsion Plant,GT Turbine,Turbine decay detected,watch,GT turbine decay coefficient is 0.975.,"Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.",monitor,3044,6.0,2.088,5095.895,1344.817,6779.462,587.992,571.366,1.269,6.935,1.019,0.241,0.963,0.975,"Naval Propulsion Plant GT Turbine Turbine decay detected. Severity: watch. Symptom: GT turbine decay coefficient is 0.975.. Recommended action: Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.. Running hours: 3044. Ship speed: 6.0 knots. GT RPM: 1344.817. Fuel flow: 0.241 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3044-compressor,data.csv,3044,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3045,9.0,3.144,8377.592,1386.749,7081.998,599.937,584.706,1.39,7.58,1.02,0.255,0.963,0.975,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3045. Ship speed: 9.0 knots. GT RPM: 1386.749. Fuel flow: 0.255 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3044-turbine,data.csv,3044,Naval Propulsion Plant,GT Turbine,Turbine decay detected,watch,GT turbine decay coefficient is 0.975.,"Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.",monitor,3045,9.0,3.144,8377.592,1386.749,7081.998,599.937,584.706,1.39,7.58,1.02,0.255,0.963,0.975,"Naval Propulsion Plant GT Turbine Turbine decay detected. Severity: watch. Symptom: GT turbine decay coefficient is 0.975.. Recommended action: Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.. Running hours: 3045. Ship speed: 9.0 knots. GT RPM: 1386.749. Fuel flow: 0.255 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3045-compressor,data.csv,3045,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3046,12.0,4.161,14722.231,1547.458,7762.677,655.358,610.968,1.66,9.02,1.022,0.354,0.963,0.975,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3046. Ship speed: 12.0 knots. GT RPM: 1547.458. Fuel flow: 0.354 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3045-turbine,data.csv,3045,Naval Propulsion Plant,GT Turbine,Turbine decay detected,watch,GT turbine decay coefficient is 0.975.,"Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.",monitor,3046,12.0,4.161,14722.231,1547.458,7762.677,655.358,610.968,1.66,9.02,1.022,0.354,0.963,0.975,"Naval Propulsion Plant GT Turbine Turbine decay detected. Severity: watch. Symptom: GT turbine decay coefficient is 0.975.. Recommended action: Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.. Running hours: 3046. Ship speed: 12.0 knots. GT RPM: 1547.458. Fuel flow: 0.354 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3046-compressor,data.csv,3046,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3047,15.0,5.14,21632.289,1924.309,8482.176,724.461,642.362,2.083,11.217,1.026,0.516,0.963,0.975,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3047. Ship speed: 15.0 knots. GT RPM: 1924.309. Fuel flow: 0.516 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3046-turbine,data.csv,3046,Naval Propulsion Plant,GT Turbine,Turbine decay detected,watch,GT turbine decay coefficient is 0.975.,"Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.",monitor,3047,15.0,5.14,21632.289,1924.309,8482.176,724.461,642.362,2.083,11.217,1.026,0.516,0.963,0.975,"Naval Propulsion Plant GT Turbine Turbine decay detected. Severity: watch. Symptom: GT turbine decay coefficient is 0.975.. Recommended action: Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.. Running hours: 3047. Ship speed: 15.0 knots. GT RPM: 1924.309. Fuel flow: 0.516 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3047-compressor,data.csv,3047,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3048,18.0,6.175,29775.938,2307.312,8813.879,793.391,673.161,2.506,13.379,1.03,0.701,0.963,0.975,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3048. Ship speed: 18.0 knots. GT RPM: 2307.312. Fuel flow: 0.701 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3047-turbine,data.csv,3047,Naval Propulsion Plant,GT Turbine,Turbine decay detected,watch,GT turbine decay coefficient is 0.975.,"Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.",monitor,3048,18.0,6.175,29775.938,2307.312,8813.879,793.391,673.161,2.506,13.379,1.03,0.701,0.963,0.975,"Naval Propulsion Plant GT Turbine Turbine decay detected. Severity: watch. Symptom: GT turbine decay coefficient is 0.975.. Recommended action: Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.. Running hours: 3048. Ship speed: 18.0 knots. GT RPM: 2307.312. Fuel flow: 0.701 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3048-compressor,data.csv,3048,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3049,21.0,7.148,38989.996,2678.069,9125.91,845.874,695.82,2.972,15.722,1.035,0.899,0.963,0.975,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3049. Ship speed: 21.0 knots. GT RPM: 2678.069. Fuel flow: 0.899 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3048-turbine,data.csv,3048,Naval Propulsion Plant,GT Turbine,Turbine decay detected,watch,GT turbine decay coefficient is 0.975.,"Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.",monitor,3049,21.0,7.148,38989.996,2678.069,9125.91,845.874,695.82,2.972,15.722,1.035,0.899,0.963,0.975,"Naval Propulsion Plant GT Turbine Turbine decay detected. Severity: watch. Symptom: GT turbine decay coefficient is 0.975.. Recommended action: Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.. Running hours: 3049. Ship speed: 21.0 knots. GT RPM: 2678.069. Fuel flow: 0.899 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3049-compressor,data.csv,3049,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3050,24.0,8.206,50994.231,3087.462,9310.556,943.376,737.578,3.586,18.676,1.041,1.226,0.963,0.975,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3050. Ship speed: 24.0 knots. GT RPM: 3087.462. Fuel flow: 1.226 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3049-turbine,data.csv,3049,Naval Propulsion Plant,GT Turbine,Turbine decay detected,watch,GT turbine decay coefficient is 0.975.,"Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.",monitor,3050,24.0,8.206,50994.231,3087.462,9310.556,943.376,737.578,3.586,18.676,1.041,1.226,0.963,0.975,"Naval Propulsion Plant GT Turbine Turbine decay detected. Severity: watch. Symptom: GT turbine decay coefficient is 0.975.. Recommended action: Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.. Running hours: 3050. Ship speed: 24.0 knots. GT RPM: 3087.462. Fuel flow: 1.226 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3050-compressor,data.csv,3050,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3051,27.0,9.3,72760.807,3560.385,9763.048,1100.639,784.335,4.514,22.896,1.049,1.812,0.963,0.975,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3051. Ship speed: 27.0 knots. GT RPM: 3560.385. Fuel flow: 1.812 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3050-turbine,data.csv,3050,Naval Propulsion Plant,GT Turbine,Turbine decay detected,watch,GT turbine decay coefficient is 0.975.,"Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.",monitor,3051,27.0,9.3,72760.807,3560.385,9763.048,1100.639,784.335,4.514,22.896,1.049,1.812,0.963,0.975,"Naval Propulsion Plant GT Turbine Turbine decay detected. Severity: watch. Symptom: GT turbine decay coefficient is 0.975.. Recommended action: Monitor turbine condition and compare exhaust temperature, shaft torque, and fuel flow trends.. Running hours: 3051. Ship speed: 27.0 knots. GT RPM: 3560.385. Fuel flow: 1.812 kg/s. Compressor decay: 0.963. Turbine decay: 0.975."
sensor-3051-compressor,data.csv,3051,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3052,3.0,1.138,4097.986,1415.017,6698.702,571.489,568.176,1.248,6.788,1.019,0.202,0.963,0.976,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3052. Ship speed: 3.0 knots. GT RPM: 1415.017. Fuel flow: 0.202 kg/s. Compressor decay: 0.963. Turbine decay: 0.976."
sensor-3052-compressor,data.csv,3052,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3053,6.0,2.088,4803.151,1344.16,6781.495,579.012,570.17,1.259,6.881,1.019,0.23,0.963,0.976,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3053. Ship speed: 6.0 knots. GT RPM: 1344.16. Fuel flow: 0.23 kg/s. Compressor decay: 0.963. Turbine decay: 0.976."
sensor-3053-compressor,data.csv,3053,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3054,9.0,3.144,8377.727,1386.749,7084.561,599.113,584.558,1.39,7.573,1.02,0.254,0.963,0.976,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3054. Ship speed: 9.0 knots. GT RPM: 1386.749. Fuel flow: 0.254 kg/s. Compressor decay: 0.963. Turbine decay: 0.976."
sensor-3054-compressor,data.csv,3054,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3055,12.0,4.161,14722.335,1547.458,7764.661,654.46,610.805,1.66,9.01,1.022,0.353,0.963,0.976,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3055. Ship speed: 12.0 knots. GT RPM: 1547.458. Fuel flow: 0.353 kg/s. Compressor decay: 0.963. Turbine decay: 0.976."
sensor-3055-compressor,data.csv,3055,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3056,15.0,5.14,21632.191,1924.311,8483.074,723.466,642.177,2.082,11.205,1.026,0.515,0.963,0.976,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3056. Ship speed: 15.0 knots. GT RPM: 1924.311. Fuel flow: 0.515 kg/s. Compressor decay: 0.963. Turbine decay: 0.976."
sensor-3056-compressor,data.csv,3056,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3057,18.0,6.175,29788.782,2307.555,8815.245,792.364,672.964,2.506,13.368,1.03,0.7,0.963,0.976,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3057. Ship speed: 18.0 knots. GT RPM: 2307.555. Fuel flow: 0.7 kg/s. Compressor decay: 0.963. Turbine decay: 0.976."
sensor-3057-compressor,data.csv,3057,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3058,21.0,7.148,38989.402,2678.069,9126.422,844.823,695.646,2.972,15.704,1.035,0.898,0.963,0.976,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3058. Ship speed: 21.0 knots. GT RPM: 2678.069. Fuel flow: 0.898 kg/s. Compressor decay: 0.963. Turbine decay: 0.976."
sensor-3058-compressor,data.csv,3058,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.963.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,3059,24.0,8.206,50994.957,3087.49,9310.94,942.324,737.409,3.585,18.654,1.041,1.224,0.963,0.976,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.963.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 3059. Ship speed: 24.0 knots. GT RPM: 3087.49. Fuel flow: 1.224 kg/s. Compressor decay: 0.963. Turbine decay: 0.976."
